Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,Equity DD %,Trades,InpPeriod
83,53.57,-25632.44,-228.861071,0.719012,-0.906468,-1.305604,53.571428571428569,27.8104,112,84
97,53.33,-25353.37,-241.460667,0.725116,-0.819871,-1.367020,53.333333333333336,29.3456,105,98
19,53.33,-40758.76,-209.019282,0.727915,-0.785248,-1.543268,53.333333333333336,47.8891,195,20
41,53.24,-33497.98,-240.992662,0.704021,-0.800054,-1.488674,53.237410071942449,38.7668,139,42
110,53.12,-23958.44,-249.567083,0.704680,-0.862744,-1.476827,53.125,27.0419,96,111
85,53.10,-26957.29,-238.560088,0.711938,-0.884657,-1.406405,53.097345132743371,29.7087,113,86
142,53.01,-21831.74,-263.033012,0.695718,-0.864395,-1.359938,53.01204819277109,24.8329,83,143
135,53.01,-22053.88,-265.709398,0.698195,-0.842342,-1.378089,53.01204819277109,25.4222,83,136
134,53.01,-21794.98,-262.590120,0.702070,-0.840415,-1.381401,53.01204819277109,25.1814,83,135
141,52.94,-22263.38,-261.922118,0.695924,-0.867072,-1.385048,52.941176470588239,25.2457,85,142
131,52.94,-22566.15,-265.484118,0.702650,-0.845368,-1.415408,52.941176470588239,25.9196,85,132
130,52.94,-22582.66,-265.678353,0.702432,-0.845464,-1.414758,52.941176470588239,25.9357,85,131
128,52.94,-22529.06,-265.047765,0.708574,-0.756234,-1.402598,52.941176470588239,28.0727,85,129
127,52.94,-22278.41,-262.098941,0.711558,-0.784511,-1.366075,52.941176470588239,26.7603,85,128
125,52.87,-22888.38,-263.084828,0.709242,-0.788175,-1.360591,52.873563218390807,27.3569,87,126
36,52.74,-35302.11,-241.795274,0.713864,-0.737520,-1.564341,52.739726027397261,42.5234,146,37
0,52.72,-61424.24,-176.000688,0.695877,-0.986515,-1.916413,52.722063037249278,62.0476,349,1
34,52.70,-35774.20,-241.717568,0.716096,-0.740084,-1.536864,52.702702702702695,42.9428,148,35
113,52.63,-24909.77,-262.208105,0.693391,-0.880307,-1.564328,52.631578947368418,27.6647,95,114
25,52.60,-39915.93,-230.727919,0.709605,-0.807882,-1.620249,52.601156069364166,45.4716,173,26
40,52.48,-36286.46,-257.350780,0.685601,-0.816668,-1.603010,52.4822695035461,41.1396,141,41
137,52.38,-23396.88,-278.534286,0.685471,-0.851373,-1.488208,52.380952380952387,26.6927,84,138
136,52.38,-23396.88,-278.534286,0.685471,-0.851373,-1.488208,52.380952380952387,26.6927,84,137
129,52.38,-23616.19,-281.145119,0.688637,-0.835162,-1.463941,52.380952380952387,27.3100,84,130
84,52.21,-29427.63,-260.421504,0.683449,-0.918895,-1.524183,52.212389380530979,31.4963,113,85
116,52.17,-25320.89,-275.227065,0.683781,-0.824283,-1.602579,52.173913043478258,29.4521,92,117
115,52.17,-25320.89,-275.227065,0.683781,-0.824283,-1.602579,52.173913043478258,29.4521,92,116
39,52.11,-37537.44,-264.348169,0.676196,-0.821742,-1.732855,52.112676056338024,42.2951,142,40
109,52.08,-26398.42,-274.983542,0.680228,-0.905448,-1.676352,52.083333333333336,28.3906,96,110
108,52.08,-26398.42,-274.983542,0.680228,-0.905448,-1.676352,52.083333333333336,28.3906,96,109
37,52.05,-37454.36,-256.536712,0.689370,-0.824112,-1.705166,52.054794520547944,42.0840,146,38
103,51.96,-28139.81,-275.880490,0.680351,-0.910742,-1.657742,51.960784313725497,30.0875,102,104
38,51.72,-39155.77,-270.039793,0.668358,-0.828289,-1.833230,51.724137931034484,43.7790,145,39
24,51.72,-43052.95,-247.430747,0.689009,-0.819916,-1.715863,51.724137931034484,48.3254,174,25
23,51.70,-43271.71,-245.861989,0.692085,-0.819258,-1.676255,51.70454545454546,48.5648,176,24
114,51.61,-26805.20,-288.227957,0.667289,-0.888620,-1.729058,51.612903225806448,29.4913,93,115
111,51.55,-27967.11,-288.320722,0.662162,-0.881716,-1.768028,51.546391752577314,30.8872,97,112
107,51.55,-27708.44,-285.654021,0.669284,-0.909441,-1.763545,51.546391752577314,29.6687,97,108
106,51.49,-28986.09,-286.990990,0.668648,-0.913223,-1.722233,51.485148514851488,30.9082,101,107
105,51.49,-28979.62,-286.926931,0.668697,-0.913205,-1.715335,51.485148514851488,30.9019,101,106
104,51.49,-29115.32,-288.270495,0.667605,-0.913467,-1.735200,51.485148514851488,31.0377,101,105
140,51.16,-26271.48,-305.482326,0.652169,-0.904245,-1.706255,51.162790697674424,28.5691,86,141
123,51.14,-27248.00,-309.636364,0.654830,-0.762513,-1.680044,51.136363636363633,33.8313,88,124
122,51.14,-27248.00,-309.636364,0.654830,-0.762513,-1.680044,51.136363636363633,33.8313,88,123
121,51.11,-27740.47,-308.227444,0.653465,-0.766055,-1.702178,51.111111111111107,34.2835,90,122
117,51.09,-27991.20,-304.252174,0.656099,-0.839292,-1.750524,51.086956521739133,31.9758,92,118
101,50.98,-30859.83,-302.547353,0.659079,-0.919552,-1.826752,50.980392156862742,32.6774,102,102
139,50.59,-27208.56,-320.100706,0.638251,-0.907730,-1.787534,50.588235294117645,29.4745,85,140
119,50.55,-29095.51,-319.730879,0.637615,-0.804122,-1.797479,50.549450549450547,34.6910,91,120
102,50.50,-31736.85,-314.226238,0.643878,-0.921790,-1.854609,50.495049504950494,33.5268,101,103
138,50.00,-28129.76,-334.878095,0.625703,-0.910878,-1.853947,50,30.3679,84,139
124,50.00,-28807.86,-334.975116,0.635076,-0.836628,-1.782912,50,32.5994,86,125
120,50.00,-30054.92,-333.943556,0.622743,-0.810044,-1.885851,50,35.5730,90,121
118,50.00,-30427.28,-330.731304,0.627218,-0.851136,-1.878686,50,34.2750,92,119
