Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,Equity DD %,Trades,InpPeriod
52,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,54
51,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,53
50,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,52
49,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,51
48,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,50
47,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,49
46,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,48
45,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,47
44,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,46
43,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,45
42,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,44
41,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,43
40,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,42
39,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,41
38,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,40
37,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,39
36,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,38
35,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,37
34,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,36
33,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,35
32,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,34
31,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,33
30,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,32
29,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,31
28,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,30
27,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,29
26,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,28
25,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,27
24,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,26
23,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,25
22,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,24
21,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,23
20,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,22
19,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,21
18,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,20
17,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,19
16,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,18
15,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,17
14,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,16
13,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,15
12,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,14
11,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,13
10,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,12
9,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,11
8,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,10
7,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,9
6,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,8
5,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,7
4,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,6
3,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,5
2,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,4
1,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,3
0,61.33,-121.88,-0.673370,0.999163,-0.008171,-0.004021,61.325966850828728,14.0198,181,2
